"","client_id","birth_number","district_id","client_age","gender"
"1572",1663,"570429",19,60,"M"
"1573",1664,"186110",64,99,"F"
"1574",1665,"120302",64,105,"M"
"1575",1666,"410831",1,76,"M"
"1576",1667,"405813",1,77,"F"
"1577",1668,"495817",20,68,"F"
"1578",1669,"521025",47,65,"M"
"1579",1670,"610507",53,56,"M"
"1580",1671,"315915",57,86,"F"
"1581",1672,"280107",57,89,"M"
"1582",1673,"720709",48,45,"M"
"1583",1674,"206027",11,97,"F"
"1584",1675,"400215",74,77,"M"
"1585",1676,"530203",53,64,"M"
"1586",1677,"465907",53,71,"F"
"1587",1679,"425417",67,75,"F"
"1588",1680,"755328",29,42,"F"
"1589",1681,"401125",34,77,"M"
"1590",1682,"560907",69,61,"M"
"1591",1683,"516224",15,66,"F"
"1592",1684,"461025",15,71,"M"
"1593",1685,"445421",61,73,"F"
"1594",1686,"476108",1,70,"F"
"1595",1687,"470227",1,70,"M"
"1596",1688,"230810",32,94,"M"
"1597",1689,"361204",1,81,"M"
"1598",1690,"475817",46,70,"F"
"1599",1691,"785208",21,39,"F"
"1600",1692,"720207",62,45,"M"
"1601",1693,"805706",45,37,"F"
"1602",1694,"791227",45,38,"M"
"1603",1696,"235321",1,94,"F"
"1604",1697,"645110",55,53,"F"
"1605",1698,"671121",55,50,"M"
"1606",1699,"550311",17,62,"M"
"1607",1700,"490309",7,68,"M"
"1608",1701,"455611",7,72,"F"
"1609",1702,"735407",53,44,"F"
"1610",1703,"180111",50,99,"M"
"1611",1704,"146003",50,103,"F"
"1612",1705,"465701",19,71,"F"
"1613",1706,"440719",19,73,"M"
"1614",1707,"510218",10,66,"M"
"1615",1709,"526213",74,65,"F"
"1616",1710,"440211",54,73,"M"
"1617",1711,"625614",64,55,"F"
"1618",1712,"640101",64,53,"M"
"1619",1713,"350421",65,82,"M"
"1620",1714,"450522",58,72,"M"
"1621",1717,"795307",73,38,"F"
"1622",1718,"380727",75,79,"M"
"1623",1719,"700809",35,47,"M"
"1624",1720,"345224",33,83,"F"
"1625",1721,"340702",33,83,"M"
"1626",1722,"331001",68,84,"M"
"1627",1723,"815228",71,36,"F"
"1628",1724,"346021",68,83,"F"
"1629",1725,"595118",76,58,"F"
"1630",1726,"520603",76,65,"M"
"1631",1727,"510121",32,66,"M"
"1632",1728,"465818",32,71,"F"
"1633",1729,"470516",76,70,"M"
"1634",1730,"321215",40,85,"M"
"1635",1731,"686130",17,49,"F"
"1636",1733,"745720",57,43,"F"
"1637",1734,"751110",26,42,"M"
"1638",1735,"765531",26,41,"F"
"1639",1736,"795417",41,38,"F"
"1640",1737,"550730",27,62,"M"
"1641",1738,"635125",27,54,"F"
"1642",1741,"320702",70,85,"M"
"1643",1742,"540606",1,63,"M"
"1644",1743,"590727",3,58,"M"
"1645",1744,"696228",50,48,"F"
"1646",1745,"596018",23,58,"F"
"1647",1746,"595910",11,58,"F"
"1648",1747,"560220",11,61,"M"
"1649",1748,"761231",64,41,"M"
"1650",1749,"286117",50,89,"F"
"1651",1750,"641231",23,53,"M"
"1652",1751,"590124",54,58,"M"
"1653",1752,"781123",70,39,"M"
"1654",1753,"795226",60,38,"F"
"1655",1754,"790529",57,38,"M"
"1656",1755,"655818",65,52,"F"
"1657",1756,"360708",1,81,"M"
"1658",1757,"375930",1,80,"F"
"1659",1758,"471113",35,70,"M"
"1660",1759,"235116",63,94,"F"
"1661",1760,"230307",77,94,"M"
"1662",1761,"480423",45,69,"M"
"1663",1762,"561230",61,61,"M"
"1664",1763,"671207",46,50,"M"
"1665",1764,"710709",66,46,"M"
"1666",1765,"750803",9,42,"M"
"1667",1768,"510427",29,66,"M"
"1668",1769,"490805",12,68,"M"
"1669",1770,"516015",12,66,"F"
"1670",1771,"276020",54,90,"F"
"1671",1772,"795921",73,38,"F"
"1672",1774,"716005",32,46,"F"
"1673",1775,"431208",73,74,"M"
"1674",1776,"546024",30,63,"F"
"1675",1777,"635108",69,54,"F"
"1676",1778,"680902",69,49,"M"
"1677",1779,"351126",37,82,"M"
"1678",1780,"546209",54,63,"F"
"1679",1781,"240816",67,93,"M"
"1680",1782,"481224",19,69,"M"
"1681",1783,"466005",1,71,"F"
"1682",1784,"806102",2,37,"F"
"1683",1785,"751125",39,42,"M"
"1684",1786,"345625",63,83,"F"
"1685",1787,"311128",63,86,"M"
"1686",1788,"500323",1,67,"M"
"1687",1789,"335807",61,84,"F"
"1688",1790,"530528",1,64,"M"
"1689",1791,"665512",5,51,"F"
"1690",1792,"750901",54,42,"M"
"1691",1793,"455317",41,72,"F"
"1692",1794,"405330",54,77,"F"
"1693",1795,"605228",38,57,"F"
"1694",1796,"381123",10,79,"M"
"1695",1797,"416104",10,76,"F"
"1696",1798,"330708",70,84,"M"
"1697",1799,"590626",36,58,"M"
"1698",1800,"435928",63,74,"F"
"1699",1801,"700101",66,47,"M"
"1700",1802,"646016",66,53,"F"
"1701",1803,"465512",25,71,"F"
"1702",1806,"520103",5,65,"M"
"1703",1807,"350630",47,82,"M"
"1704",1808,"335626",47,84,"F"
"1705",1809,"310512",24,86,"M"
"1706",1810,"190630",41,98,"M"
"1707",1811,"390329",1,78,"M"
"1708",1812,"475517",36,70,"F"
"1709",1813,"490928",36,68,"M"
"1710",1814,"400312",57,77,"M"
"1711",1815,"775224",16,40,"F"
"1712",1816,"510724",62,66,"M"
"1713",1817,"536206",47,64,"F"
"1714",1818,"561002",47,61,"M"
"1715",1819,"795420",43,38,"F"
"1716",1820,"286120",50,89,"F"
"1717",1821,"410424",1,76,"M"
"1718",1822,"225913",71,95,"F"
"1719",1823,"785807",1,39,"F"
"1720",1824,"600803",69,57,"M"
"1721",1825,"745424",51,43,"F"
"1722",1826,"370912",13,80,"M"
"1723",1827,"415816",13,76,"F"
"1724",1828,"621114",69,55,"M"
"1725",1829,"425816",51,75,"F"
"1726",1830,"520203",33,65,"M"
"1727",1831,"761009",51,41,"M"
"1728",1832,"665731",1,51,"F"
"1729",1833,"661115",30,51,"M"
"1730",1834,"270219",7,90,"M"
"1731",1835,"285311",7,89,"F"
"1732",1836,"445307",36,73,"F"
"1733",1837,"570113",67,60,"M"
"1734",1838,"596127",67,58,"F"
"1735",1839,"366218",5,81,"F"
"1736",1840,"351028",5,82,"M"
"1737",1841,"535323",67,64,"F"
"1738",1842,"430913",9,74,"M"
"1739",1843,"395125",48,78,"F"
"1740",1844,"225203",74,95,"F"
"1741",1845,"181114",74,99,"M"
"1742",1846,"801212",48,37,"M"
"1743",1847,"795130",52,38,"F"
"1744",1848,"245702",6,93,"F"
"1745",1849,"225924",57,95,"F"
"1746",1850,"425705",52,75,"F"
"1747",1851,"755912",31,42,"F"
"1748",1852,"620905",50,55,"M"
"1749",1853,"650818",1,52,"M"
"1750",1854,"325527",70,85,"F"
"1751",1856,"685822",54,49,"F"
"1752",1857,"640316",54,53,"M"
"1753",1860,"646031",1,53,"F"
"1754",1861,"570715",29,60,"M"
"1755",1862,"776009",50,40,"F"
"1756",1863,"520216",54,65,"M"
"1757",1864,"480314",22,69,"M"
"1758",1865,"495609",22,68,"F"
"1759",1866,"425611",64,75,"F"
"1760",1867,"445924",1,73,"F"
"1761",1868,"800216",60,37,"M"
"1762",1869,"335214",1,84,"F"
"1763",1870,"350429",1,82,"M"
"1764",1871,"805220",1,37,"F"
"1765",1872,"635124",52,54,"F"
"1766",1873,"681026",52,49,"M"
"1767",1874,"461020",1,71,"M"
"1768",1875,"761019",15,41,"M"
"1769",1876,"510701",1,66,"M"
"1770",1877,"575821",47,60,"F"
"1771",1878,"630902",47,54,"M"
"1772",1879,"445402",21,73,"F"
"1773",1880,"740808",1,43,"M"
"1774",1881,"340124",72,83,"M"
"1775",1882,"325524",72,85,"F"
"1776",1883,"616027",18,56,"F"
"1777",1884,"765126",59,41,"F"
"1778",1885,"705107",47,47,"F"
"1779",1886,"200407",34,97,"M"
"1780",1887,"260715",54,91,"M"
"1781",1888,"185924",66,99,"F"
"1782",1889,"575728",32,60,"F"
"1783",1890,"555814",14,62,"F"
"1784",1891,"595304",62,58,"F"
"1785",1892,"280326",66,89,"M"
"1786",1893,"345211",66,83,"F"
"1787",1894,"476105",1,70,"F"
"1788",1895,"656103",47,52,"F"
"1789",1896,"820208",48,35,"M"
"1790",1897,"695307",36,48,"F"
"1791",1898,"610801",73,56,"M"
"1792",1899,"410703",10,76,"M"
"1793",1900,"651122",23,52,"M"
"1794",1901,"626107",23,55,"F"
"1795",1903,"395830",1,78,"F"
"1796",1904,"410222",66,76,"M"
"1797",1905,"495518",72,68,"F"
"1798",1906,"220707",63,95,"M"
"1799",1907,"285908",75,89,"F"
"1800",1908,"200117",33,97,"M"
"1801",1909,"445316",35,73,"F"
"1802",1910,"461108",67,71,"M"
"1803",1911,"385421",48,79,"F"
"1804",1912,"720226",57,45,"M"
"1805",1913,"680415",69,49,"M"
"1806",1914,"425620",39,75,"F"
"1807",1915,"390909",39,78,"M"
"1808",1916,"260719",28,91,"M"
"1809",1917,"695313",69,48,"F"
"1810",1919,"490504",30,68,"M"
"1811",1920,"750807",42,42,"M"
"1812",1921,"466026",1,71,"F"
"1813",1922,"490403",1,68,"M"
"1814",1923,"585507",1,59,"F"
"1815",1924,"380529",67,79,"M"
"1816",1925,"380623",37,79,"M"
"1817",1926,"355208",37,82,"F"
"1818",1927,"520426",77,65,"M"
"1819",1928,"525814",77,65,"F"
"1820",1929,"555815",65,62,"F"
"1821",1930,"345221",38,83,"F"
"1822",1931,"426114",16,75,"F"
"1823",1932,"405121",15,77,"F"
"1824",1934,"336121",70,84,"F"
"1825",1935,"295512",68,88,"F"
"1826",1936,"556016",15,62,"F"
"1827",1937,"600327",15,57,"M"
"1828",1938,"395930",57,78,"F"
"1829",1939,"250814",1,92,"M"
"1830",1940,"235122",1,94,"F"
"1831",1941,"215712",10,96,"F"
"1832",1942,"150510",10,102,"M"
"1833",1943,"260211",39,91,"M"
"1834",1944,"575122",31,60,"F"
"1835",1945,"540603",54,63,"M"
"1836",1946,"350719",72,82,"M"
"1837",1947,"810208",23,36,"M"
"1838",1948,"395219",71,78,"F"
"1839",1949,"420623",71,75,"M"
"1840",1950,"290706",26,88,"M"
"1841",1951,"710429",41,46,"M"
"1842",1952,"715309",52,46,"F"
"1843",1953,"650922",52,52,"M"
"1844",1954,"520728",69,65,"M"
"1845",1955,"716028",66,46,"F"
"1846",1956,"255709",1,92,"F"
"1847",1957,"720304",63,45,"M"
"1848",1958,"776121",63,40,"F"
"1849",1959,"201226",1,97,"M"
"1850",1960,"460823",22,71,"M"
"1851",1961,"205604",31,97,"F"
"1852",1962,"501118",6,67,"M"
"1853",1963,"450612",38,72,"M"
"1854",1964,"310805",17,86,"M"
"1855",1965,"390810",75,78,"M"
"1856",1966,"485701",19,69,"F"
"1857",1967,"636115",1,54,"F"
"1858",1968,"600813",1,57,"M"
"1859",1969,"265826",53,91,"F"
"1860",1970,"476105",1,70,"F"
"1861",1971,"695314",3,48,"F"
"1862",1972,"465429",1,71,"F"
"1863",1973,"315913",60,86,"F"
"1864",1974,"180714",10,99,"M"
"1865",1975,"155927",10,102,"F"
"1866",1976,"181012",72,99,"M"
"1867",1977,"356025",10,82,"F"
"1868",1978,"525522",18,65,"F"
"1869",1979,"265319",51,91,"F"
"1870",1980,"590430",77,58,"M"
"1871",1981,"705922",19,47,"F"
"1872",1982,"770708",53,40,"M"
"1873",1983,"825205",53,35,"F"
"1874",1984,"260829",1,91,"M"
"1875",1985,"371213",6,80,"M"
"1876",1986,"425813",6,75,"F"
"1877",1988,"520504",13,65,"M"
"1878",1989,"395113",50,78,"F"
"1879",1990,"431125",50,74,"M"
"1880",1991,"181109",64,99,"M"
"1881",1993,"750621",1,42,"M"
"1882",1994,"675706",1,50,"F"
"1883",1995,"415410",50,76,"F"
"1884",1996,"370320",1,80,"M"
"1885",1997,"776109",1,40,"F"
"1886",1998,"786215",40,39,"F"
"1887",1999,"825210",74,35,"F"
"1888",2000,"425509",39,75,"F"
"1889",2001,"775805",34,40,"F"
"1890",2002,"186126",70,99,"F"
"1891",2003,"210615",70,96,"M"
"1892",2004,"745203",1,43,"F"
"1893",2005,"791003",30,38,"M"
"1894",2006,"625822",41,55,"F"
"1895",2007,"580913",41,59,"M"
"1896",2008,"400607",47,77,"M"
"1897",2009,"360116",12,81,"M"
"1898",2010,"520812",37,65,"M"
"1899",2011,"256118",46,92,"F"
"1900",2012,"230627",46,94,"M"
"1901",2013,"405710",1,77,"F"
"1902",2015,"686115",1,49,"F"
"1903",2016,"341009",55,83,"M"
"1904",2017,"315123",55,86,"F"
"1905",2018,"455825",56,72,"F"
"1906",2019,"320928",73,85,"M"
"1907",2020,"256220",73,92,"F"
"1908",2021,"191208",67,98,"M"
"1909",2022,"391112",56,78,"M"
"1910",2023,"315902",56,86,"F"
"1911",2024,"340415",62,83,"M"
"1912",2025,"411231",39,76,"M"
"1913",2026,"346203",39,83,"F"
"1914",2027,"300122",12,87,"M"
"1915",2028,"246017",12,93,"F"
"1916",2029,"235919",5,94,"F"
"1917",2030,"805804",5,37,"F"
"1918",2031,"261215",54,91,"M"
"1919",2032,"430321",1,74,"M"
"1920",2033,"375702",1,80,"F"
"1921",2034,"260612",13,91,"M"
"1922",2035,"285727",13,89,"F"
"1923",2037,"485826",69,69,"F"
"1924",2038,"805329",1,37,"F"
"1925",2039,"695120",68,48,"F"
"1926",2040,"440807",59,73,"M"
"1927",2041,"560811",68,61,"M"
"1928",2042,"820704",49,35,"M"
"1929",2043,"545915",77,63,"F"
"1930",2044,"615918",32,56,"F"
"1931",2045,"560822",28,61,"M"
"1932",2046,"525826",28,65,"F"
"1933",2047,"435725",11,74,"F"
"1934",2048,"285603",23,89,"F"
"1935",2049,"270220",70,90,"M"
"1936",2050,"325523",70,85,"F"
"1937",2051,"186207",74,99,"F"
"1938",2052,"140519",74,103,"M"
"1939",2053,"180207",16,99,"M"
"1940",2054,"481206",48,69,"M"
"1941",2055,"765831",56,41,"F"
"1942",2056,"781209",1,39,"M"
"1943",2057,"765102",6,41,"F"
"1944",2058,"710302",76,46,"M"
"1945",2059,"720630",43,45,"M"
"1946",2060,"715604",43,46,"F"
"1947",2061,"530727",63,64,"M"
"1948",2062,"545522",63,63,"F"
"1949",2063,"505926",68,67,"F"
"1950",2064,"260730",53,91,"M"
"1951",2065,"780820",64,39,"M"
"1952",2066,"721027",1,45,"M"
"1953",2067,"791020",56,38,"M"
"1954",2068,"305524",72,87,"F"
"1955",2069,"235101",70,94,"F"
"1956",2070,"725723",70,45,"F"
"1957",2071,"731219",1,44,"M"
"1958",2072,"445209",75,73,"F"
"1959",2073,"560208",22,61,"M"
"1960",2074,"615916",24,56,"F"
"1961",2075,"220129",74,95,"M"
"1962",2076,"575207",63,60,"F"
"1963",2077,"305301",44,87,"F"
"1964",2078,"785803",10,39,"F"
"1965",2079,"255529",72,92,"F"
"1966",2080,"631226",60,54,"M"
"1967",2081,"726106",46,45,"F"
"1968",2082,"330204",67,84,"M"
"1969",2083,"430312",71,74,"M"
"1970",2084,"295216",1,88,"F"
"1971",2085,"281128",1,89,"M"
"1972",2086,"546029",35,63,"F"
"1973",2087,"770929",68,40,"M"
"1974",2088,"485826",32,69,"F"
"1975",2089,"675609",70,50,"F"
"1976",2090,"701007",70,47,"M"
"1977",2091,"285117",48,89,"F"
"1978",2092,"450321",72,72,"M"
"1979",2093,"700624",48,47,"M"
"1980",2094,"755906",48,42,"F"
"1981",2095,"740430",9,43,"M"
"1982",2096,"745906",74,43,"F"
"1983",2097,"361111",53,81,"M"
"1984",2098,"395528",53,78,"F"
"1985",2099,"180116",1,99,"M"
"1986",2100,"315929",33,86,"F"
"1987",2101,"350624",33,82,"M"
"1988",2102,"410527",51,76,"M"
"1989",2103,"445204",18,73,"F"
"1990",2104,"480108",37,69,"M"
"1991",2105,"475718",42,70,"F"
"1992",2106,"215321",74,96,"F"
"1993",2107,"230418",74,94,"M"
"1994",2108,"455421",77,72,"F"
"1995",2109,"505514",15,67,"F"
"1996",2110,"676103",3,50,"F"
"1997",2111,"245529",57,93,"F"
"1998",2112,"270915",21,90,"M"
"1999",2113,"370404",68,80,"M"
"2000",2114,"180821",51,99,"M"
"2001",2115,"145301",51,103,"F"
"2002",2116,"300614",76,87,"M"
"2003",2117,"450228",53,72,"M"
"2004",2118,"701112",1,47,"M"
"2005",2119,"605518",30,57,"F"
"2006",2121,"790925",64,38,"M"
"2007",2122,"705717",1,47,"F"
"2008",2123,"820517",53,35,"M"
"2009",2124,"495114",68,68,"F"
"2010",2125,"750412",71,42,"M"
"2011",2126,"755328",52,42,"F"
"2012",2128,"555813",38,62,"F"
"2013",2129,"621207",75,55,"M"
"2014",2130,"456029",21,72,"F"
"2015",2131,"755211",39,42,"F"
"2016",2132,"690206",39,48,"M"
"2017",2133,"216128",53,96,"F"
"2018",2134,"171214",53,100,"M"
"2019",2135,"405808",24,77,"F"
"2020",2136,"405724",28,77,"F"
"2021",2137,"626109",73,55,"F"
"2022",2138,"801219",68,37,"M"
"2023",2139,"325306",18,85,"F"
"2024",2140,"261018",18,91,"M"
"2025",2141,"510906",28,66,"M"
"2026",2142,"416220",21,76,"F"
"2027",2143,"481112",21,69,"M"
"2028",2144,"605128",15,57,"F"
"2029",2145,"686224",39,49,"F"
"2030",2146,"730104",65,44,"M"
"2031",2147,"635814",69,54,"F"
"2032",2148,"535720",31,64,"F"
"2033",2149,"235409",33,94,"F"
"2034",2150,"410417",61,76,"M"
"2035",2151,"456230",61,72,"F"
"2036",2152,"295907",17,88,"F"
"2037",2153,"495516",36,68,"F"
"2038",2154,"576128",60,60,"F"
"2039",2155,"580610",15,59,"M"
"2040",2156,"666227",33,51,"F"
"2041",2157,"451117",11,72,"M"
"2042",2158,"810506",10,36,"M"
"2043",2159,"305123",74,87,"F"
"2044",2160,"450531",70,72,"M"
"2045",2161,"205306",1,97,"F"
"2046",2162,"130912",1,104,"M"
"2047",2163,"180408",52,99,"M"
"2048",2164,"411029",47,76,"M"
"2049",2165,"455302",47,72,"F"
"2050",2166,"475722",30,70,"F"
"2051",2167,"811213",1,36,"M"
"2052",2168,"635712",46,54,"F"
"2053",2169,"710101",46,46,"M"
"2054",2170,"420430",70,75,"M"
"2055",2171,"581128",1,59,"M"
"2056",2172,"295821",7,88,"F"
"2057",2173,"516217",56,66,"F"
"2058",2174,"525808",74,65,"F"
"2059",2175,"425103",53,75,"F"
"2060",2176,"460716",18,71,"M"
"2061",2177,"425530",24,75,"F"
"2062",2178,"390809",46,78,"M"
"2063",2179,"396027",9,78,"F"
"2064",2180,"726017",51,45,"F"
"2065",2181,"680722",46,49,"M"
"2066",2182,"296201",75,88,"F"
"2067",2183,"310821",75,86,"M"
"2068",2184,"700707",24,47,"M"
"2069",2185,"575620",20,60,"F"
"2070",2186,"425726",48,75,"F"
"2071",2187,"330312",40,84,"M"
"2072",2188,"255825",40,92,"F"
"2073",2189,"626115",21,55,"F"
"2074",2190,"741022",28,43,"M"
"2075",2191,"795804",28,38,"F"
"2076",2192,"565412",1,61,"F"
"2077",2193,"520726",1,65,"M"
"2078",2194,"615822",50,56,"F"
"2079",2195,"425913",68,75,"F"
"2080",2196,"555216",31,62,"F"
"2081",2197,"626210",47,55,"F"
"2082",2198,"205222",17,97,"F"
"2083",2199,"111209",17,106,"M"
"2084",2200,"530731",66,64,"M"
"2085",2201,"290223",44,88,"M"
"2086",2202,"285817",44,89,"F"
"2087",2203,"391001",10,78,"M"
"2088",2204,"465819",54,71,"F"
"2089",2205,"521212",55,65,"M"
"2090",2206,"645604",10,53,"F"
"2091",2207,"615217",70,56,"F"
"2092",2208,"590109",70,58,"M"
"2093",2209,"275613",30,90,"F"
"2094",2210,"330423",30,84,"M"
"2095",2211,"205224",3,97,"F"
"2096",2212,"720527",52,45,"M"
"2097",2213,"681107",3,49,"M"
"2098",2214,"461107",5,71,"M"
"2099",2215,"250129",10,92,"M"
"2100",2216,"725704",1,45,"F"
"2101",2217,"740220",1,43,"M"
"2102",2218,"681108",43,49,"M"
"2103",2219,"646128",43,53,"F"
"2104",2220,"525217",20,65,"F"
"2105",2221,"450315",20,72,"M"
"2106",2222,"345803",1,83,"F"
"2107",2223,"435524",70,74,"F"
"2108",2224,"321004",54,85,"M"
"2109",2225,"606106",4,57,"F"
"2110",2226,"646009",74,53,"F"
"2111",2227,"750725",42,42,"M"
"2112",2228,"405320",43,77,"F"
"2113",2229,"440907",68,73,"M"
"2114",2230,"690531",5,48,"M"
"2115",2231,"716013",21,46,"F"
"2116",2232,"670527",36,50,"M"
"2117",2233,"646224",36,53,"F"
"2118",2235,"405420",14,77,"F"
"2119",2236,"785627",44,39,"F"
"2120",2237,"581003",47,59,"M"
"2121",2238,"545219",47,63,"F"
"2122",2239,"765109",6,41,"F"
"2123",2240,"325312",47,85,"F"
"2124",2241,"261230",47,91,"M"
"2125",2242,"765605",1,41,"F"
"2126",2243,"800704",1,37,"M"
"2127",2246,"535801",55,64,"F"
"2128",2247,"785113",35,39,"F"
"2129",2248,"751024",7,42,"M"
"2130",2249,"456207",32,72,"F"
"2131",2250,"386208",34,79,"F"
"2132",2251,"716013",26,46,"F"
"2133",2252,"651115",37,52,"M"
"2134",2253,"575909",37,60,"F"
"2135",2254,"276209",72,90,"F"
"2136",2255,"235824",50,94,"F"
"2137",2256,"740605",70,43,"M"
"2138",2257,"795831",62,38,"F"
"2139",2258,"791103",62,38,"M"
"2140",2259,"505102",19,67,"F"
"2141",2260,"625422",62,55,"F"
"2142",2261,"561113",62,61,"M"
"2143",2263,"340817",1,83,"M"
"2144",2264,"430508",4,74,"M"
"2145",2265,"770918",52,40,"M"
"2146",2266,"390123",16,78,"M"
"2147",2267,"665410",1,51,"F"
"2148",2268,"381226",10,79,"M"
"2149",2269,"636110",48,54,"F"
"2150",2270,"605421",61,57,"F"
"2151",2271,"641107",61,53,"M"
"2152",2274,"641014",9,53,"M"
"2153",2275,"655724",9,52,"F"
"2154",2276,"325427",44,85,"F"
"2155",2277,"790325",1,38,"M"
"2156",2278,"210701",76,96,"M"
"2157",2279,"531106",52,64,"M"
"2158",2280,"745424",10,43,"F"
"2159",2281,"785606",76,39,"F"
"2160",2282,"730311",60,44,"M"
"2161",2283,"610809",1,56,"M"
"2162",2286,"666126",54,51,"F"
"2163",2287,"791021",47,38,"M"
"2164",2288,"575823",32,60,"F"
"2165",2289,"540821",32,63,"M"
"2166",2290,"545530",31,63,"F"
"2167",2291,"570919",6,60,"M"
"2168",2292,"211110",59,96,"M"
"2169",2293,"691122",1,48,"M"
"2170",2294,"526227",32,65,"F"
"2171",2295,"395228",22,78,"F"
"2172",2296,"420613",22,75,"M"
"2173",2297,"650118",48,52,"M"
"2174",2298,"695515",48,48,"F"
"2175",2299,"405220",6,77,"F"
"2176",2300,"615707",35,56,"F"
"2177",2301,"601219",35,57,"M"
"2178",2302,"570126",74,60,"M"
"2179",2303,"395401",61,78,"F"
"2180",2304,"390211",61,78,"M"
"2181",2305,"495610",70,68,"F"
"2182",2306,"430821",70,74,"M"
"2183",2307,"230906",26,94,"M"
"2184",2308,"746031",27,43,"F"
"2185",2309,"765513",15,41,"F"
"2186",2310,"390723",40,78,"M"
"2187",2311,"356001",40,82,"F"
"2188",2312,"755215",11,42,"F"
"2189",2313,"801029",70,37,"M"
"2190",2314,"596216",34,58,"F"
"2191",2315,"631008",34,54,"M"
"2192",2316,"700325",1,47,"M"
"2193",2317,"760222",1,41,"M"
"2194",2318,"235919",20,94,"F"
"2195",2319,"705516",40,47,"F"
"2196",2320,"510523",60,66,"M"
"2197",2321,"685112",68,49,"F"
"2198",2322,"280611",15,89,"M"
"2199",2323,"425629",48,75,"F"
"2200",2324,"780716",27,39,"M"
"2201",2325,"555203",2,62,"F"
"2202",2326,"456214",72,72,"F"
"2203",2327,"191027",73,98,"M"
"2204",2328,"681002",24,49,"M"
"2205",2329,"730102",18,44,"M"
"2206",2330,"486117",40,69,"F"
"2207",2331,"575531",42,60,"F"
"2208",2332,"496222",60,68,"F"
"2209",2333,"491012",60,68,"M"
"2210",2335,"345328",66,83,"F"
"2211",2336,"220717",12,95,"M"
"2212",2337,"175409",12,100,"F"
"2213",2338,"575725",58,60,"F"
"2214",2339,"561206",58,61,"M"
"2215",2340,"530502",42,64,"M"
"2216",2341,"475713",42,70,"F"
"2217",2342,"481218",70,69,"M"
"2218",2343,"590318",1,58,"M"
"2219",2344,"245427",3,93,"F"
"2220",2345,"420719",33,75,"M"
"2221",2346,"476025",33,70,"F"
"2222",2347,"436217",35,74,"F"
"2223",2348,"330424",35,84,"M"
"2224",2349,"685710",46,49,"F"
"2225",2350,"670609",46,50,"M"
"2226",2351,"650417",38,52,"M"
"2227",2352,"775929",70,40,"F"
"2228",2353,"295917",4,88,"F"
"2229",2354,"671221",1,50,"M"
"2230",2355,"485630",6,69,"F"
"2231",2356,"300710",52,87,"M"
"2232",2357,"375110",52,80,"F"
"2233",2358,"466016",74,71,"F"
"2234",2359,"530701",74,64,"M"
"2235",2361,"680924",9,49,"M"
"2236",2362,"745902",9,43,"F"
"2237",2363,"470618",43,70,"M"
"2238",2364,"715426",56,46,"F"
"2239",2365,"535626",46,64,"F"
"2240",2366,"300101",35,87,"M"
"2241",2367,"315405",35,86,"F"
"2242",2368,"436222",64,74,"F"
"2243",2369,"401219",64,77,"M"
"2244",2370,"565821",41,61,"F"
"2245",2371,"565207",70,61,"F"
"2246",2372,"715409",23,46,"F"
"2247",2373,"540119",15,63,"M"
"2248",2374,"680727",9,49,"M"
"2249",2375,"655725",72,52,"F"
"2250",2376,"640819",72,53,"M"
"2251",2377,"501117",49,67,"M"
"2252",2378,"535313",63,64,"F"
"2253",2379,"645619",33,53,"F"
"2254",2380,"270817",40,90,"M"
"2255",2381,"316011",40,86,"F"
"2256",2382,"276025",62,90,"F"
"2257",2383,"475101",31,70,"F"
"2258",2384,"461217",31,71,"M"
"2259",2385,"330505",13,84,"M"
"2260",2386,"345310",13,83,"F"
"2261",2387,"455716",77,72,"F"
"2262",2388,"710729",42,46,"M"
"2263",2389,"240720",25,93,"M"
"2264",2390,"380513",57,79,"M"
"2265",2391,"420124",1,75,"M"
"2266",2392,"550521",26,62,"M"
"2267",2393,"765823",16,41,"F"
"2268",2394,"620604",5,55,"M"
"2269",2395,"530311",8,64,"M"
"2270",2396,"495829",41,68,"F"
"2271",2397,"180714",46,99,"M"
"2272",2398,"555825",71,62,"F"
"2273",2399,"435502",42,74,"F"
"2274",2400,"590410",19,58,"M"
"2275",2401,"485126",26,69,"F"
"2276",2402,"481026",41,69,"M"
"2277",2403,"635125",1,54,"F"
"2278",2404,"775705",27,40,"F"
"2279",2405,"750821",27,42,"M"
"2280",2406,"566006",49,61,"F"
"2281",2407,"750827",51,42,"M"
"2282",2408,"405428",6,77,"F"
"2283",2409,"640527",54,53,"M"
"2284",2410,"735208",73,44,"F"
"2285",2411,"680817",73,49,"M"
"2286",2412,"801026",20,37,"M"
"2287",2413,"610809",46,56,"M"
"2288",2414,"505713",54,67,"F"
"2289",2415,"570424",54,60,"M"
"2290",2416,"546223",72,63,"F"
"2291",2417,"385621",48,79,"F"
"2292",2418,"536227",1,64,"F"
"2293",2419,"545623",1,63,"F"
"2294",2420,"725606",48,45,"F"
"2295",2421,"701110",48,47,"M"
"2296",2422,"765609",68,41,"F"
"2297",2423,"570709",42,60,"M"
"2298",2424,"201110",54,97,"M"
"2299",2425,"775718",6,40,"F"
"2300",2426,"270609",74,90,"M"
"2301",2427,"346130",74,83,"F"
"2302",2428,"465627",1,71,"F"
"2303",2429,"731122",70,44,"M"
"2304",2430,"371028",5,80,"M"
"2305",2431,"661010",75,51,"M"
"2306",2432,"245308",27,93,"F"
